Clinton - Clinton Senior High,38,27,31,6,  44.0
Clinton - Clinton Senior High,9,44,37,2,N/A
Codman Academy Charter Public (District) - Codman Academy Charter Public School,1,24,2,1,  57.5
Codman Academy Charter Public (District) - Codman Academy Charter Public School,15,8,3,1,  78.0
Codman Academy Charter Public (District) - Codman Academy Charter Public School,7,15,5,1,N/A
Concord-Carlisle - Concord Carlisle High,239,70,5,3,  53.5
Concord-Carlisle - Concord Carlisle High,262,41,9,6,  58.0
Concord-Carlisle - Concord Carlisle High,229,60,15,5,N/A
Danvers - Danvers High,118,112,16,2,  51.0
Danvers - Danvers High,152,49,33,12,  52.0
Danvers - Danvers High,74,120,42,5,N/A
Dartmouth - Dartmouth High,115,137,7,3,  45.0
Dartmouth - Dartmouth High,170,64,22,4,  44.0
Dartmouth - Dartmouth High,69,143,38,4,N/A
Dedham - Dedham High,67,97,8,1,  31.0
Dedham - Dedham High,129,35,8,1,  67.0
Dedham - Dedham High,84,62,19,1,N/A
Dighton-Rehoboth - Dighton-Rehoboth Regional High School,127,73,9,4,  75.0
Dighton-Rehoboth - Dighton-Rehoboth Regional High School,119,57,24,13,  46.0
Dighton-Rehoboth - Dighton-Rehoboth Regional High School,43,112,43,7,N/A
Dover-Sherborn - Dover-Sherborn Regional High,147,30,0,0,  68.0
Dover-Sherborn - Dover-Sherborn Regional High,155,20,2,0,  57.0
Dover-Sherborn - Dover-Sherborn Regional High,133,37,2,0,N/A
Dracut - Dracut Senior High,112,103,12,1,  64.0
Dracut - Dracut Senior High,122,69,27,11,  65.0
Dracut - Dracut Senior High,69,101,42,5,N/A
Dudley-Charlton Reg - Shepherd Hill Regional High,93,151,11,4,  35.0
Dudley-Charlton Reg - Shepherd Hill Regional High,142,76,29,12,  47.0
Dudley-Charlton Reg - Shepherd Hill Regional High,71,137,32,5,N/A
Duxbury - Duxbury High,191,75,2,0,  66.0
Duxbury - Duxbury High,229,34,5,0,  75.0
Duxbury - Duxbury High,153,101,12,0,N/A
East Longmeadow - East Longmeadow High,98,119,3,1,  47.0
East Longmeadow - East Longmeadow High,108,80,28,4,  41.0
East Longmeadow - East Longmeadow High,88,104,27,0,N/A
Easthampton - Easthampton High,29,68,7,1,  48.0
Easthampton - Easthampton High,43,40,16,6,  58.0
Easthampton - Easthampton High,32,48,18,2,N/A
Easton - Oliver Ames High,146,110,7,1,  40.0
Easton - Oliver Ames High,170,69,22,3,  36.0
Easton - Oliver Ames High,80,111,65,3,N/A
Edward M. Kennedy Academy for Health Careers (Horace Mann Charter School) - Edward M. Kennedy Academy for Health Careers (Horace Mann Charter School),11,61,9,1,  38.0
Edward M. Kennedy Academy for Health Careers (Horace Mann Charter School) - Edward M. Kennedy Academy for Health Careers (Horace Mann Charter School),12,32,34,5,  29.0
Edward M. Kennedy Academy for Health Careers (Horace Mann Charter School) - Edward M. Kennedy Academy for Health Careers (Horace Mann Charter School),0,18,58,1,N/A
Essex Agricultural Technical - Essex Agricultural and Technical Institute,50,70,3,0,  53.0
Essex Agricultural Technical - Essex Agricultural and Technical Institute,69,38,15,0,  53.0
Essex Agricultural Technical - Essex Agricultural and Technical Institute,55,60,7,1,N/A
Everett - Everett High,85,254,71,19,  48.0
Everett - Everett High,136,132,112,49,  58.0
Everett - Everett High,37,157,175,31,N/A
Fairhaven - Fairhaven High,61,100,5,2,  49.5
Fairhaven - Fairhaven High,107,45,9,8,  73.0
Fairhaven - Fairhaven High,42,78,41,1,N/A
Fall River - B M C Durfee High,137,299,78,25,  41.0
Fall River - B M C Durfee High,139,172,145,82,  27.0
Fall River - B M C Durfee High,64,195,201,38,N/A
Fall River - Resiliency Preparatory School,0,13,13,2, 
Fall River - Resiliency Preparatory School,3,5,11,11, 
Fall River - Resiliency Preparatory School,0,0,11,3,N/A
Falmouth - Falmouth High,123,65,4,0,  64.0
Falmouth - Falmouth High,115,57,18,2,  43.0
Falmouth - Falmouth High,69,81,26,1,N/A
Fitchburg - Fitchburg High,54,161,52,16,  44.0
Fitchburg - Fitchburg High,95,80,65,39,  47.0
Fitchburg - Fitchburg High,21,106,106,23,N/A
Foxborough - Foxborough High,103,107,3,5,  52.5
Foxborough - Foxborough High,136,57,19,8,  49.0
Foxborough - Foxborough High,91,79,35,6,N/A
Framingham - Framingham High School,217,214,16,3,  46.0
Framingham - Framingham High School,316,85,35,14,  65.0
Framingham - Framingham High School,199,173,44,6,N/A
Franklin - Franklin High,256,148,6,5,  44.5
Franklin - Franklin High,319,77,7,9,  49.0
Franklin - Franklin High,216,157,20,3,N/A
Franklin County Regional Vocational Technical - Franklin County Technical,17,104,16,3,  50.0
Franklin County Regional Vocational Technical - Franklin County Technical,38,58,33,8,  53.0
Franklin County Regional Vocational Technical - Franklin County Technical,13,65,39,5,N/A
Freetown-Lakeville - Apponequet Regional High,92,94,5,3,  42.0
Freetown-Lakeville - Apponequet Regional High,114,53,22,7,  46.5
Freetown-Lakeville - Apponequet Regional High,62,81,40,2,N/A
Gardner - Gardner Academy for Learning and Technology,0,13,4,0, 
Gardner - Gardner Academy for Learning and Technology,2,5,5,4, 
Gardner - Gardner Academy for Learning and Technology,0,5,4,2,N/A
Gardner - Gardner High,23,87,15,3,  30.0
Gardner - Gardner High,42,45,33,12,  28.0
Gardner - Gardner High,11,56,48,5,N/A
Gateway - Gateway Regional High,26,26,3,2,  44.0
Gateway - Gateway Regional High,25,20,7,4,  59.0
Gateway - Gateway Regional High,12,31,8,2,N/A
Georgetown - Georgetown High School,60,34,1,3,  68.5
Georgetown - Georgetown High School,68,18,8,4,  76.0
Georgetown - Georgetown High School,29,49,8,3,N/A
Gill-Montague - Turners Fall High,8,37,5,2,  48.0
Gill-Montague - Turners Fall High,21,16,9,5,  49.0
Gill-Montague - Turners Fall High,7,18,17,6,N/A
Gloucester - Gloucester High,73,121,14,1,  47.0
Gloucester - Gloucester High,102,58,42,6,  63.0
Gloucester - Gloucester High,52,106,41,1,N/A
Grafton - Grafton High School,128,74,7,4,  59.0
Grafton - Grafton High School,147,44,16,5,  39.0
Grafton - Grafton High School,88,91,20,4,N/A
Greater Fall River Regional Vocational Technical - Diman Regional Vocational Technical High,65,261,26,0,  45.0
Greater Fall River Regional Vocational Technical - Diman Regional Vocational Technical High,142,134,63,12,  47.0
Greater Fall River Regional Vocational Technical - Diman Regional Vocational Technical High,62,177,92,10,N/A
Greater Lawrence Regional Vocational Technical - Gr Lawrence Regional Vocational Technical,46,221,61,3,  53.0
Greater Lawrence Regional Vocational Technical - Gr Lawrence Regional Vocational Technical,84,108,104,32,  55.0
Greater Lawrence Regional Vocational Technical - Gr Lawrence Regional Vocational Technical,2,79,229,14,N/A
Greater Lowell Regional Vocational Technical - Gr Lowell Regional Vocational Technical,63,355,63,17,  48.0
Greater Lowell Regional Vocational Technical - Gr Lowell Regional Vocational Technical,158,187,113,40,  53.0
Greater Lowell Regional Vocational Technical - Gr Lowell Regional Vocational Technical,44,260,136,40,N/A
Greater New Bedford Regional Vocational Technical - Gr New Bedford Vocational Technical,92,405,53,0,  35.0
Greater New Bedford Regional Vocational Technical - Gr New Bedford Vocational Technical,199,209,125,18,  44.0
Greater New Bedford Regional Vocational Technical - Gr New Bedford Vocational Technical,53,277,177,23,N/A
Groton-Dunstable - Groton Dunstable Regional,138,75,1,1,  51.0
Groton-Dunstable - Groton Dunstable Regional,181,28,4,2,  66.5
Groton-Dunstable - Groton Dunstable Regional,111,76,18,3,N/A
Hamilton-Wenham - Hamilton-Wenham Regional High,115,43,2,0,  72.0
Hamilton-Wenham - Hamilton-Wenham Regional High,120,34,6,0,  63.0
Hamilton-Wenham - Hamilton-Wenham Regional High,48,96,11,0,N/A
Hampden-Wilbraham - Minnechaug Regional High,153,138,8,0,  49.5
Hampden-Wilbraham - Minnechaug Regional High,179,79,35,5,  49.0
Hampden-Wilbraham - Minnechaug Regional High,79,154,53,2,N/A
Hanover - Hanover High,93,90,5,0,  53.0
Hanover - Hanover High,101,64,22,2,  31.0
Hanover - Hanover High,65,98,25,1,N/A
Haverhill - Haverhill High,128,202,56,29,  39.0
Haverhill - Haverhill High,156,117,89,48,  42.0
Haverhill - Haverhill High,86,134,101,46,N/A
Hingham - Hingham High,196,76,4,0,  68.0
Hingham - Hingham High,195,66,10,2,  51.0
Hingham - Hingham High,118,124,26,1,N/A
Holliston - Holliston High,128,78,1,1,  43.0
Holliston - Holliston High,166,32,5,2,  63.0
Holliston - Holliston High,84,110,12,1,N/A
Holyoke - Holyoke High,42,185,36,15,  44.0
Holyoke - Holyoke High,88,87,69,30,  41.0
Holyoke - Holyoke High,35,109,97,19,N/A
Holyoke - Wm J Dean Vocational Technical High,4,30,30,9,  50.0
Holyoke - Wm J Dean Vocational Technical High,9,13,21,31,  33.5
Holyoke - Wm J Dean Vocational Technical High,0,3,25,29,N/A
Hopkinton - Hopkinton High,195,85,4,1,  52.0
Hopkinton - Hopkinton High,230,44,10,1,  55.5
Hopkinton - Hopkinton High,152,108,16,1,N/A
Hull - Hull High,28,46,7,2,  56.0
Hull - Hull High,43,23,10,8,  51.5
Hull - Hull High,24,40,15,2,N/A
Ipswich - Ipswich High,73,54,0,1,  50.0
Ipswich - Ipswich High,76,34,12,6,  34.0
Ipswich - Ipswich High,29,65,29,0,N/A
King Philip - King Philip Regional High,216,146,7,2,  50.5
King Philip - King Philip Regional High,239,93,33,6,  42.0
King Philip - King Philip Regional High,150,180,24,4,N/A
Lawrence - Business Management & Finance High School,6,73,19,13,  39.0
Lawrence - Business Management & Finance High School,32,37,28,17,  69.0
Lawrence - Business Management & Finance High School,3,13,48,12,N/A
Lawrence - Health & Human Services High School,9,60,31,11,  43.0
Lawrence - Health & Human Services High School,27,28,30,27,  70.0
Lawrence - Health & Human Services High School,4,20,58,19,N/A
Lawrence - High School Learning Center,1,14,3,0,N/A
Lawrence - High School Learning Center,0,3,7,7,N/A
Lawrence - Humanities & Leadership Development High School,15,90,18,1,  42.5
Lawrence - Humanities & Leadership Development High School,19,46,34,21,  39.0
Lawrence - Humanities & Leadership Development High School,1,12,79,17,N/A
Lawrence - International High School,0,1,25,50,N/A
Lawrence - International High School,1,11,24,43,57.0
Lawrence - International High School,0,0,18,44,N/A
Lawrence - Math Science & Technology High School,25,56,19,9,34.0
Lawrence - Math Science & Technology High School,43,18,25,19,  34.0
Lawrence - Math Science & Technology High School,5,28,40,15,N/A
Lawrence - Performing & Fine Arts High School,7,83,32,1,  33.0
Lawrence - Performing & Fine Arts High School,17,31,48,28,  38.5
Lawrence - Performing & Fine Arts High School,1,21,65,27,N/A
Lawrence - Phoenix Academy Lawrence,0,10,6,2, 
Lawrence - Phoenix Academy Lawrence,0,5,10,4, 
Leicester - Leicester High,39,57,7,0,  44.0
Leicester - Leicester High,53,36,13,0,  33.5
Leicester - Leicester High,36,53,10,0,N/A
Leominster - Center For Technical Education Innovation,21,93,17,7,  31.0
Leominster - Center For Technical Education Innovation,66,38,27,7,  46.5
Leominster - Center For Technical Education Innovation,35,61,33,1,N/A
Leominster - Leominster Center for Excellence,0,6,8,0, 
Leominster - Leominster Center for Excellence,1,6,5,4, 
Leominster - Leominster Center for Excellence,1,3,9,2,N/A
Leominster - Leominster High School,77,155,23,7,  44.0
Leominster - Leominster High School,121,71,42,25,  45.5
Leominster - Leominster High School,53,56,8,1,N/A
Lexington - Lexington High,417,93,1,0,  58.0
Lexington - Lexington High,475,36,5,0,  64.0
Lexington - Lexington High,344,136,16,1,N/A
Lincoln-Sudbury - Lincoln-Sudbury Regional High,272,117,6,4,  51.0
Lincoln-Sudbury - Lincoln-Sudbury Regional High,325,55,17,8,  50.0
Lincoln-Sudbury - Lincoln-Sudbury Regional High,170,157,47,9,N/A
Littleton - Littleton High School,73,32,1,0,  62.0
Littleton - Littleton High School,90,13,1,1,  66.0
Littleton - Littleton High School,58,33,4,0,N/A
Longmeadow - Longmeadow High,138,108,2,2,  40.5
Longmeadow - Longmeadow High,169,55,24,2,  47.0
Longmeadow - Longmeadow High,113,112,18,0,N/A
Lowell - Lowell High,141,386,87,29,  41.0
Lowell - Lowell High,280,155,126,87,  46.0
Lowell - Lowell High,94,217,227,69,N/A
Lowell Middlesex Academy Charter (District) - Lowell Middlesex Academy Charter School,1,10,5,0, 
Lowell Middlesex Academy Charter (District) - Lowell Middlesex Academy Charter School,1,7,1,2, 
Ludlow - Ludlow Senior High,78,110,8,1,  49.0
Ludlow - Ludlow Senior High,128,49,16,3,  55.0
Ludlow - Ludlow Senior High,52,104,36,2,N/A
Lynn - Classical High,97,204,56,22,  50.0
Lynn - Classical High,132,100,98,55,  48.5
Lynn - Classical High,40,135,148,23,N/A
Lynn - Lynn English High,92,175,35,23,  65.0
Lynn - Lynn English High,118,90,71,41,  51.0
Lynn - Lynn English High,26,122,131,25,N/A
Lynn - Lynn Vocational Technical Institute,24,112,33,9,  48.0
Lynn - Lynn Vocational Technical Institute,44,50,66,21,  50.0
Lynn - Lynn Vocational Technical Institute,7,56,91,11,N/A
Lynnfield - Lynnfield High,116,37,4,0,  59.5
Lynnfield - Lynnfield High,105,35,15,1,  51.0
Lynnfield - Lynnfield High,66,75,14,1,N/A
Malden - Malden High,123,232,42,14,  40.0
Malden - Malden High,221,100,59,30,  55.0
Malden - Malden High,82,166,116,18,N/A
Manchester Essex Regional - Manchester Essex Regional High School,94,20,1,0,  63.0
Manchester Essex Regional - Manchester Essex Regional High School,99,13,2,0,  55.0
Manchester Essex Regional - Manchester Essex Regional High School,65,39,8,1,N/A
Mansfield - Mansfield High,214,97,2,3,  69.5
Mansfield - Mansfield High,239,61,15,3,  69.0
Mansfield - Mansfield High,137,150,26,3,N/A
Marblehead - Marblehead High,170,87,5,2,  55.0
Marblehead - Marblehead High,186,51,17,7,  42.0
Marblehead - Marblehead High,129,102,23,4,N/A
Marlborough - Marlborough High,84,113,22,7,  42.0
Marlborough - Marlborough High,128,47,26,22,  52.0
Marlborough - Marlborough High,63,96,39,14,N/A
Marshfield - Marshfield High,165,135,5,4,  45.0
Marshfield - Marshfield High,174,95,37,6,  43.0
Marshfield - Marshfield High,83,166,49,6,N/A
Marthas Vineyard - Martha\'s Vineyard Regional High,80,69,6,1,  42.0
Marthas Vineyard - Martha\'s Vineyard Regional High,91,43,18,3,  35.0
Marthas Vineyard - Martha\'s Vineyard Regional High,51,67,18,5,N/A
Masconomet - Masconomet Regional High School,239,115,6,2,  60.0
Masconomet - Masconomet Regional High School,291,54,15,3,  53.0
Masconomet - Masconomet Regional High School,202,126,25,1,N/A
Mashpee - Mashpee High,39,47,6,2,  50.0
Mashpee - Mashpee High,44,29,19,3,  62.0
Mashpee - Mashpee High,13,50,26,3,N/A
Medfield - Medfield Senior High,157,70,3,0,  43.0
Medfield - Medfield Senior High,188,38,4,0,  72.0
Medfield - Medfield Senior High,131,88,7,0,N/A
Medford - Medford High,143,102,6,2,  70.0
Medford - Medford High,169,55,19,5,  69.5
Medford - Medford High,77,104,58,3,N/A
Medford - Medford Vocational Technical High,15,47,9,0,  63.0
Medford - Medford Vocational Technical High,18,38,12,2,  65.0
Medford - Medford Vocational Technical High,1,24,34,1,N/A
Medway - Medway High,126,79,3,1,  60.0
Medway - Medway High,140,49,18,2,  42.5
Medway - Medway High,68,89,46,1,N/A
Melrose - Melrose High,132,87,4,0,  53.0
Melrose - Melrose High,133,62,28,3,  44.0
Melrose - Melrose High,73,111,32,3,N/A
Mendon-Upton - Nipmuc Regional High,96,62,3,3,  68.0
Mendon-Upton - Nipmuc Regional High,110,37,10,6,  71.0
Mendon-Upton - Nipmuc Regional High,73,63,19,4,N/A
Methuen - Methuen High,104,273,47,15,  46.0
Methuen - Methuen High,160,133,96,51,  39.0
Methuen - Methuen High,84,183,107,33,N/A
Middleborough - Middleborough High,86,104,16,1,  47.0
Middleborough - Middleborough High,92,66,37,12,  42.0
Middleborough - Middleborough High,52,74,65,4,N/A
Milford - Milford High,120,124,8,5,  48.0
Milford - Milford High,132,83,33,11,  33.0
Milford - Milford High,62,120,54,7,N/A
Millis - Millis High School,51,44,2,0,  73.0
Millis - Millis High School,54,28,13,2,  61.0
Millis - Millis High School,19,58,18,0,N/A
Milton - Milton High,126,86,6,2,  54.5
Milton - Milton High,163,41,14,1,  54.5
Milton - Milton High,107,88,10,2,N/A
